"","practicecode","postcode","healthboard","ageband","malecount","femalecount","indeterminatecount","count","year","month","lsoa"
"290","W93001","NP11 5GX","Aneurin Bevan",70,34,53,0,87,2020,"April","W01001327"
"291","W93001","NP11 5GX","Aneurin Bevan",71,48,42,0,90,2020,"April","W01001327"
"292","W93001","NP11 5GX","Aneurin Bevan",72,46,39,0,85,2020,"April","W01001327"
"293","W93001","NP11 5GX","Aneurin Bevan",73,41,44,0,85,2020,"April","W01001327"
"294","W93001","NP11 5GX","Aneurin Bevan",74,24,35,0,59,2020,"April","W01001327"
"295","W93001","NP11 5GX","Aneurin Bevan",75,33,28,0,61,2020,"April","W01001327"
"296","W93001","NP11 5GX","Aneurin Bevan",76,21,28,0,49,2020,"April","W01001327"
"297","W93001","NP11 5GX","Aneurin Bevan",77,36,31,0,67,2020,"April","W01001327"
"298","W93001","NP11 5GX","Aneurin Bevan",78,23,22,0,45,2020,"April","W01001327"
"299","W93001","NP11 5GX","Aneurin Bevan",79,19,18,0,37,2020,"April","W01001327"
"300","W93001","NP11 5GX","Aneurin Bevan",80,13,23,0,36,2020,"April","W01001327"
"301","W93001","NP11 5GX","Aneurin Bevan",81,23,22,0,45,2020,"April","W01001327"
"302","W93001","NP11 5GX","Aneurin Bevan",82,22,21,0,43,2020,"April","W01001327"
"303","W93001","NP11 5GX","Aneurin Bevan",83,11,17,0,28,2020,"April","W01001327"
"304","W93001","NP11 5GX","Aneurin Bevan",84,11,15,0,26,2020,"April","W01001327"
"305","W93001","NP11 5GX","Aneurin Bevan",85,7,18,0,25,2020,"April","W01001327"
"306","W93001","NP11 5GX","Aneurin Bevan",86,7,19,0,26,2020,"April","W01001327"
"307","W93001","NP11 5GX","Aneurin Bevan",87,10,20,0,30,2020,"April","W01001327"
"308","W93001","NP11 5GX","Aneurin Bevan",88,4,6,0,10,2020,"April","W01001327"
"309","W93001","NP11 5GX","Aneurin Bevan",89,11,10,0,21,2020,"April","W01001327"
"310","W93001","NP11 5GX","Aneurin Bevan",90,4,9,0,13,2020,"April","W01001327"
"311","W93001","NP11 5GX","Aneurin Bevan",91,2,2,0,4,2020,"April","W01001327"
"312","W93001","NP11 5GX","Aneurin Bevan",92,0,7,0,7,2020,"April","W01001327"
"313","W93001","NP11 5GX","Aneurin Bevan",93,2,2,0,4,2020,"April","W01001327"
"314","W93001","NP11 5GX","Aneurin Bevan",94,0,5,0,5,2020,"April","W01001327"
"315","W93004","NP7 5DL","Aneurin Bevan",0,22,21,0,43,2020,"April","W01001557"
"316","W93004","NP7 5DL","Aneurin Bevan",1,36,36,0,72,2020,"April","W01001557"
"317","W93004","NP7 5DL","Aneurin Bevan",2,47,44,0,91,2020,"April","W01001557"
"318","W93004","NP7 5DL","Aneurin Bevan",3,48,37,0,85,2020,"April","W01001557"
"319","W93004","NP7 5DL","Aneurin Bevan",4,39,38,0,77,2020,"April","W01001557"
"320","W93004","NP7 5DL","Aneurin Bevan",5,36,32,0,68,2020,"April","W01001557"
"321","W93004","NP7 5DL","Aneurin Bevan",6,32,24,0,56,2020,"April","W01001557"
"322","W93004","NP7 5DL","Aneurin Bevan",7,53,37,0,90,2020,"April","W01001557"
"323","W93004","NP7 5DL","Aneurin Bevan",8,39,47,0,86,2020,"April","W01001557"
"324","W93004","NP7 5DL","Aneurin Bevan",9,41,29,0,70,2020,"April","W01001557"
"325","W93004","NP7 5DL","Aneurin Bevan",10,44,31,0,75,2020,"April","W01001557"
"326","W93004","NP7 5DL","Aneurin Bevan",11,46,40,0,86,2020,"April","W01001557"
"327","W93004","NP7 5DL","Aneurin Bevan",12,30,37,0,67,2020,"April","W01001557"
"328","W93004","NP7 5DL","Aneurin Bevan",13,42,46,0,88,2020,"April","W01001557"
"329","W93004","NP7 5DL","Aneurin Bevan",14,35,42,0,77,2020,"April","W01001557"
"330","W93004","NP7 5DL","Aneurin Bevan",15,39,29,0,68,2020,"April","W01001557"
"331","W93004","NP7 5DL","Aneurin Bevan",16,33,47,0,80,2020,"April","W01001557"
"332","W93004","NP7 5DL","Aneurin Bevan",17,35,46,0,81,2020,"April","W01001557"
"333","W93004","NP7 5DL","Aneurin Bevan",18,33,34,0,67,2020,"April","W01001557"
"334","W93004","NP7 5DL","Aneurin Bevan",19,36,31,0,67,2020,"April","W01001557"
"335","W93004","NP7 5DL","Aneurin Bevan",20,42,36,0,78,2020,"April","W01001557"
"336","W93004","NP7 5DL","Aneurin Bevan",21,34,39,0,73,2020,"April","W01001557"
"337","W93004","NP7 5DL","Aneurin Bevan",22,39,57,0,96,2020,"April","W01001557"
"338","W93004","NP7 5DL","Aneurin Bevan",23,40,47,0,87,2020,"April","W01001557"
"339","W93004","NP7 5DL","Aneurin Bevan",24,44,41,0,85,2020,"April","W01001557"
"340","W93004","NP7 5DL","Aneurin Bevan",25,39,36,0,75,2020,"April","W01001557"
"341","W93004","NP7 5DL","Aneurin Bevan",26,44,50,0,94,2020,"April","W01001557"
"342","W93004","NP7 5DL","Aneurin Bevan",27,48,46,0,94,2020,"April","W01001557"
"343","W93004","NP7 5DL","Aneurin Bevan",28,48,36,0,84,2020,"April","W01001557"
"344","W93004","NP7 5DL","Aneurin Bevan",29,45,41,0,86,2020,"April","W01001557"
"345","W93004","NP7 5DL","Aneurin Bevan",30,45,50,0,95,2020,"April","W01001557"
"346","W93004","NP7 5DL","Aneurin Bevan",31,46,43,0,89,2020,"April","W01001557"
"347","W93004","NP7 5DL","Aneurin Bevan",32,45,49,0,94,2020,"April","W01001557"
"348","W93004","NP7 5DL","Aneurin Bevan",33,55,48,0,103,2020,"April","W01001557"
"349","W93004","NP7 5DL","Aneurin Bevan",34,47,38,0,85,2020,"April","W01001557"
"350","W93004","NP7 5DL","Aneurin Bevan",35,42,48,0,90,2020,"April","W01001557"
"351","W93004","NP7 5DL","Aneurin Bevan",36,55,49,0,104,2020,"April","W01001557"
"352","W93004","NP7 5DL","Aneurin Bevan",37,47,36,0,83,2020,"April","W01001557"
"353","W93004","NP7 5DL","Aneurin Bevan",38,46,52,0,98,2020,"April","W01001557"
"354","W93004","NP7 5DL","Aneurin Bevan",39,33,47,0,80,2020,"April","W01001557"
"355","W93004","NP7 5DL","Aneurin Bevan",40,39,42,0,81,2020,"April","W01001557"
"356","W93004","NP7 5DL","Aneurin Bevan",41,45,50,0,95,2020,"April","W01001557"
"357","W93004","NP7 5DL","Aneurin Bevan",42,37,38,0,75,2020,"April","W01001557"
"358","W93004","NP7 5DL","Aneurin Bevan",43,39,46,0,85,2020,"April","W01001557"
"359","W93004","NP7 5DL","Aneurin Bevan",44,45,45,0,90,2020,"April","W01001557"
"360","W93004","NP7 5DL","Aneurin Bevan",45,34,27,0,61,2020,"April","W01001557"
"361","W93004","NP7 5DL","Aneurin Bevan",46,45,50,0,95,2020,"April","W01001557"
"362","W93004","NP7 5DL","Aneurin Bevan",47,49,65,0,114,2020,"April","W01001557"
"363","W93004","NP7 5DL","Aneurin Bevan",48,51,60,0,111,2020,"April","W01001557"
"364","W93004","NP7 5DL","Aneurin Bevan",49,53,58,0,111,2020,"April","W01001557"
"365","W93004","NP7 5DL","Aneurin Bevan",50,71,57,0,128,2020,"April","W01001557"
"366","W93004","NP7 5DL","Aneurin Bevan",51,78,65,0,143,2020,"April","W01001557"
"367","W93004","NP7 5DL","Aneurin Bevan",52,72,67,0,139,2020,"April","W01001557"
"368","W93004","NP7 5DL","Aneurin Bevan",53,77,66,0,143,2020,"April","W01001557"
"369","W93004","NP7 5DL","Aneurin Bevan",54,74,74,0,148,2020,"April","W01001557"
"370","W93004","NP7 5DL","Aneurin Bevan",55,58,57,0,115,2020,"April","W01001557"
"371","W93004","NP7 5DL","Aneurin Bevan",56,78,81,0,159,2020,"April","W01001557"
"372","W93004","NP7 5DL","Aneurin Bevan",57,78,65,0,143,2020,"April","W01001557"
"373","W93004","NP7 5DL","Aneurin Bevan",58,73,75,0,148,2020,"April","W01001557"
"374","W93004","NP7 5DL","Aneurin Bevan",59,59,72,0,131,2020,"April","W01001557"
"375","W93004","NP7 5DL","Aneurin Bevan",60,53,62,0,115,2020,"April","W01001557"
"376","W93004","NP7 5DL","Aneurin Bevan",61,57,65,0,122,2020,"April","W01001557"
"377","W93004","NP7 5DL","Aneurin Bevan",62,64,68,0,132,2020,"April","W01001557"
"378","W93004","NP7 5DL","Aneurin Bevan",63,70,70,0,140,2020,"April","W01001557"
"379","W93004","NP7 5DL","Aneurin Bevan",64,38,70,0,108,2020,"April","W01001557"
"380","W93004","NP7 5DL","Aneurin Bevan",65,58,62,0,120,2020,"April","W01001557"
"381","W93004","NP7 5DL","Aneurin Bevan",66,57,64,0,121,2020,"April","W01001557"
"382","W93004","NP7 5DL","Aneurin Bevan",67,55,66,0,121,2020,"April","W01001557"
"383","W93004","NP7 5DL","Aneurin Bevan",68,57,58,0,115,2020,"April","W01001557"
"384","W93004","NP7 5DL","Aneurin Bevan",69,76,77,0,153,2020,"April","W01001557"
"385","W93004","NP7 5DL","Aneurin Bevan",70,58,61,0,119,2020,"April","W01001557"
"386","W93004","NP7 5DL","Aneurin Bevan",71,71,85,0,156,2020,"April","W01001557"
"387","W93004","NP7 5DL","Aneurin Bevan",72,69,69,0,138,2020,"April","W01001557"
"388","W93004","NP7 5DL","Aneurin Bevan",73,72,65,0,137,2020,"April","W01001557"
"389","W93004","NP7 5DL","Aneurin Bevan",74,43,65,0,108,2020,"April","W01001557"
"390","W93004","NP7 5DL","Aneurin Bevan",75,58,53,0,111,2020,"April","W01001557"
"391","W93004","NP7 5DL","Aneurin Bevan",76,51,51,0,102,2020,"April","W01001557"
"392","W93004","NP7 5DL","Aneurin Bevan",77,53,60,0,113,2020,"April","W01001557"
"393","W93004","NP7 5DL","Aneurin Bevan",78,51,55,0,106,2020,"April","W01001557"
"394","W93004","NP7 5DL","Aneurin Bevan",79,36,45,0,81,2020,"April","W01001557"
"395","W93004","NP7 5DL","Aneurin Bevan",80,42,44,0,86,2020,"April","W01001557"
"396","W93004","NP7 5DL","Aneurin Bevan",81,31,39,0,70,2020,"April","W01001557"
"397","W93004","NP7 5DL","Aneurin Bevan",82,25,43,0,68,2020,"April","W01001557"
"398","W93004","NP7 5DL","Aneurin Bevan",83,30,44,0,74,2020,"April","W01001557"
"399","W93004","NP7 5DL","Aneurin Bevan",84,27,30,0,57,2020,"April","W01001557"
"400","W93004","NP7 5DL","Aneurin Bevan",85,21,31,0,52,2020,"April","W01001557"
"401","W93004","NP7 5DL","Aneurin Bevan",86,19,33,0,52,2020,"April","W01001557"
"402","W93004","NP7 5DL","Aneurin Bevan",87,22,21,0,43,2020,"April","W01001557"
"403","W93004","NP7 5DL","Aneurin Bevan",88,10,15,0,25,2020,"April","W01001557"
"404","W93004","NP7 5DL","Aneurin Bevan",89,8,26,0,34,2020,"April","W01001557"
"405","W93004","NP7 5DL","Aneurin Bevan",90,7,27,0,34,2020,"April","W01001557"
"406","W93004","NP7 5DL","Aneurin Bevan",91,6,12,0,18,2020,"April","W01001557"
"407","W93004","NP7 5DL","Aneurin Bevan",92,4,15,0,19,2020,"April","W01001557"
"408","W93004","NP7 5DL","Aneurin Bevan",93,3,13,0,16,2020,"April","W01001557"
"409","W93004","NP7 5DL","Aneurin Bevan",94,5,6,0,11,2020,"April","W01001557"
"410","W93007","NP13 1BQ","Aneurin Bevan",0,17,28,0,45,2020,"April","W01001455"
"411","W93007","NP13 1BQ","Aneurin Bevan",1,19,18,0,37,2020,"April","W01001455"
"412","W93007","NP13 1BQ","Aneurin Bevan",2,28,23,0,51,2020,"April","W01001455"
"413","W93007","NP13 1BQ","Aneurin Bevan",3,29,23,0,52,2020,"April","W01001455"
"414","W93007","NP13 1BQ","Aneurin Bevan",4,26,22,0,48,2020,"April","W01001455"
"415","W93007","NP13 1BQ","Aneurin Bevan",5,26,26,0,52,2020,"April","W01001455"
"416","W93007","NP13 1BQ","Aneurin Bevan",6,30,26,0,56,2020,"April","W01001455"
"417","W93007","NP13 1BQ","Aneurin Bevan",7,29,29,0,58,2020,"April","W01001455"
"418","W93007","NP13 1BQ","Aneurin Bevan",8,26,27,0,53,2020,"April","W01001455"
"419","W93007","NP13 1BQ","Aneurin Bevan",9,33,19,0,52,2020,"April","W01001455"
"420","W93007","NP13 1BQ","Aneurin Bevan",10,32,25,0,57,2020,"April","W01001455"
"421","W93007","NP13 1BQ","Aneurin Bevan",11,31,27,0,58,2020,"April","W01001455"
"422","W93007","NP13 1BQ","Aneurin Bevan",12,28,20,0,48,2020,"April","W01001455"
"423","W93007","NP13 1BQ","Aneurin Bevan",13,13,21,0,34,2020,"April","W01001455"
"424","W93007","NP13 1BQ","Aneurin Bevan",14,30,28,0,58,2020,"April","W01001455"
"425","W93007","NP13 1BQ","Aneurin Bevan",15,25,30,0,55,2020,"April","W01001455"
"426","W93007","NP13 1BQ","Aneurin Bevan",16,21,28,0,49,2020,"April","W01001455"
"427","W93007","NP13 1BQ","Aneurin Bevan",17,19,34,0,53,2020,"April","W01001455"
"428","W93007","NP13 1BQ","Aneurin Bevan",18,24,18,0,42,2020,"April","W01001455"
"429","W93007","NP13 1BQ","Aneurin Bevan",19,19,25,0,44,2020,"April","W01001455"
"430","W93007","NP13 1BQ","Aneurin Bevan",20,33,22,0,55,2020,"April","W01001455"
"431","W93007","NP13 1BQ","Aneurin Bevan",21,35,27,0,62,2020,"April","W01001455"
"432","W93007","NP13 1BQ","Aneurin Bevan",22,21,30,0,51,2020,"April","W01001455"
"433","W93007","NP13 1BQ","Aneurin Bevan",23,30,25,0,55,2020,"April","W01001455"
"434","W93007","NP13 1BQ","Aneurin Bevan",24,29,27,0,56,2020,"April","W01001455"
"435","W93007","NP13 1BQ","Aneurin Bevan",25,24,28,0,52,2020,"April","W01001455"
"436","W93007","NP13 1BQ","Aneurin Bevan",26,38,34,0,72,2020,"April","W01001455"
"437","W93007","NP13 1BQ","Aneurin Bevan",27,44,27,0,71,2020,"April","W01001455"
"438","W93007","NP13 1BQ","Aneurin Bevan",28,25,43,0,68,2020,"April","W01001455"
"439","W93007","NP13 1BQ","Aneurin Bevan",29,47,38,0,85,2020,"April","W01001455"
"440","W93007","NP13 1BQ","Aneurin Bevan",30,46,40,0,86,2020,"April","W01001455"
"441","W93007","NP13 1BQ","Aneurin Bevan",31,31,27,0,58,2020,"April","W01001455"
"442","W93007","NP13 1BQ","Aneurin Bevan",32,29,32,0,61,2020,"April","W01001455"
"443","W93007","NP13 1BQ","Aneurin Bevan",33,27,49,0,76,2020,"April","W01001455"
"444","W93007","NP13 1BQ","Aneurin Bevan",34,33,29,0,62,2020,"April","W01001455"
"445","W93007","NP13 1BQ","Aneurin Bevan",35,30,26,0,56,2020,"April","W01001455"
"446","W93007","NP13 1BQ","Aneurin Bevan",36,24,31,0,55,2020,"April","W01001455"
"447","W93007","NP13 1BQ","Aneurin Bevan",37,28,22,0,50,2020,"April","W01001455"
"448","W93007","NP13 1BQ","Aneurin Bevan",38,24,17,0,41,2020,"April","W01001455"
"449","W93007","NP13 1BQ","Aneurin Bevan",39,32,28,0,60,2020,"April","W01001455"
"450","W93007","NP13 1BQ","Aneurin Bevan",40,32,30,0,62,2020,"April","W01001455"
"451","W93007","NP13 1BQ","Aneurin Bevan",41,19,33,0,52,2020,"April","W01001455"
"452","W93007","NP13 1BQ","Aneurin Bevan",42,23,24,0,47,2020,"April","W01001455"
"453","W93007","NP13 1BQ","Aneurin Bevan",43,20,37,0,57,2020,"April","W01001455"
"454","W93007","NP13 1BQ","Aneurin Bevan",44,23,26,0,49,2020,"April","W01001455"
"455","W93007","NP13 1BQ","Aneurin Bevan",45,28,29,0,57,2020,"April","W01001455"
"456","W93007","NP13 1BQ","Aneurin Bevan",46,33,28,0,61,2020,"April","W01001455"
"457","W93007","NP13 1BQ","Aneurin Bevan",47,20,32,0,52,2020,"April","W01001455"
"458","W93007","NP13 1BQ","Aneurin Bevan",48,41,28,0,69,2020,"April","W01001455"
"459","W93007","NP13 1BQ","Aneurin Bevan",49,43,31,0,74,2020,"April","W01001455"
"460","W93007","NP13 1BQ","Aneurin Bevan",50,27,31,0,58,2020,"April","W01001455"
"461","W93007","NP13 1BQ","Aneurin Bevan",51,30,38,0,68,2020,"April","W01001455"
"462","W93007","NP13 1BQ","Aneurin Bevan",52,31,38,0,69,2020,"April","W01001455"
"463","W93007","NP13 1BQ","Aneurin Bevan",53,34,44,0,78,2020,"April","W01001455"
"464","W93007","NP13 1BQ","Aneurin Bevan",54,39,37,0,76,2020,"April","W01001455"
"465","W93007","NP13 1BQ","Aneurin Bevan",55,26,34,0,60,2020,"April","W01001455"
"466","W93007","NP13 1BQ","Aneurin Bevan",56,47,50,0,97,2020,"April","W01001455"
"467","W93007","NP13 1BQ","Aneurin Bevan",57,38,41,0,79,2020,"April","W01001455"
"468","W93007","NP13 1BQ","Aneurin Bevan",58,28,52,0,80,2020,"April","W01001455"
"469","W93007","NP13 1BQ","Aneurin Bevan",59,26,30,0,56,2020,"April","W01001455"
"470","W93007","NP13 1BQ","Aneurin Bevan",60,35,41,0,76,2020,"April","W01001455"
"471","W93007","NP13 1BQ","Aneurin Bevan",61,28,51,0,79,2020,"April","W01001455"
"472","W93007","NP13 1BQ","Aneurin Bevan",62,37,33,0,70,2020,"April","W01001455"
"473","W93007","NP13 1BQ","Aneurin Bevan",63,29,33,0,62,2020,"April","W01001455"
"474","W93007","NP13 1BQ","Aneurin Bevan",64,35,29,0,64,2020,"April","W01001455"
"475","W93007","NP13 1BQ","Aneurin Bevan",65,30,27,0,57,2020,"April","W01001455"
"476","W93007","NP13 1BQ","Aneurin Bevan",66,27,52,0,79,2020,"April","W01001455"
"477","W93007","NP13 1BQ","Aneurin Bevan",67,33,27,0,60,2020,"April","W01001455"
"478","W93007","NP13 1BQ","Aneurin Bevan",68,30,30,0,60,2020,"April","W01001455"
"479","W93007","NP13 1BQ","Aneurin Bevan",69,22,23,0,45,2020,"April","W01001455"
"480","W93007","NP13 1BQ","Aneurin Bevan",70,21,33,0,54,2020,"April","W01001455"
"481","W93007","NP13 1BQ","Aneurin Bevan",71,25,27,0,52,2020,"April","W01001455"
"482","W93007","NP13 1BQ","Aneurin Bevan",72,26,32,0,58,2020,"April","W01001455"
"483","W93007","NP13 1BQ","Aneurin Bevan",73,34,31,0,65,2020,"April","W01001455"
"484","W93007","NP13 1BQ","Aneurin Bevan",74,28,20,0,48,2020,"April","W01001455"
"485","W93007","NP13 1BQ","Aneurin Bevan",75,15,23,0,38,2020,"April","W01001455"
"486","W93007","NP13 1BQ","Aneurin Bevan",76,20,13,0,33,2020,"April","W01001455"
"487","W93007","NP13 1BQ","Aneurin Bevan",77,17,18,0,35,2020,"April","W01001455"
"488","W93007","NP13 1BQ","Aneurin Bevan",78,11,21,0,32,2020,"April","W01001455"
"489","W93007","NP13 1BQ","Aneurin Bevan",79,16,14,0,30,2020,"April","W01001455"
"490","W93007","NP13 1BQ","Aneurin Bevan",80,7,25,0,32,2020,"April","W01001455"
"491","W93007","NP13 1BQ","Aneurin Bevan",81,6,19,0,25,2020,"April","W01001455"
"492","W93007","NP13 1BQ","Aneurin Bevan",82,12,13,0,25,2020,"April","W01001455"
"493","W93007","NP13 1BQ","Aneurin Bevan",83,11,20,0,31,2020,"April","W01001455"
"494","W93007","NP13 1BQ","Aneurin Bevan",84,10,16,0,26,2020,"April","W01001455"
"495","W93007","NP13 1BQ","Aneurin Bevan",85,12,4,0,16,2020,"April","W01001455"
"496","W93007","NP13 1BQ","Aneurin Bevan",86,4,11,0,15,2020,"April","W01001455"
"497","W93007","NP13 1BQ","Aneurin Bevan",87,12,3,0,15,2020,"April","W01001455"
"498","W93007","NP13 1BQ","Aneurin Bevan",88,2,10,0,12,2020,"April","W01001455"
"499","W93007","NP13 1BQ","Aneurin Bevan",89,5,6,0,11,2020,"April","W01001455"
"500","W93007","NP13 1BQ","Aneurin Bevan",90,5,3,0,8,2020,"April","W01001455"
"501","W93007","NP13 1BQ","Aneurin Bevan",91,3,6,0,9,2020,"April","W01001455"
"502","W93007","NP13 1BQ","Aneurin Bevan",92,3,6,0,9,2020,"April","W01001455"
"503","W93007","NP13 1BQ","Aneurin Bevan",93,1,3,0,4,2020,"April","W01001455"
"504","W93007","NP13 1BQ","Aneurin Bevan",94,1,2,0,3,2020,"April","W01001455"
"505","W93009","NP13 2AB","Aneurin Bevan",0,14,20,0,34,2020,"April","W01001465"
"506","W93009","NP13 2AB","Aneurin Bevan",1,23,17,0,40,2020,"April","W01001465"
"507","W93009","NP13 2AB","Aneurin Bevan",2,26,27,0,53,2020,"April","W01001465"
"508","W93009","NP13 2AB","Aneurin Bevan",3,19,30,0,49,2020,"April","W01001465"
"509","W93009","NP13 2AB","Aneurin Bevan",4,12,25,0,37,2020,"April","W01001465"
"510","W93009","NP13 2AB","Aneurin Bevan",5,29,22,0,51,2020,"April","W01001465"
"511","W93009","NP13 2AB","Aneurin Bevan",6,22,30,0,52,2020,"April","W01001465"
"512","W93009","NP13 2AB","Aneurin Bevan",7,21,32,0,53,2020,"April","W01001465"
"513","W93009","NP13 2AB","Aneurin Bevan",8,25,14,0,39,2020,"April","W01001465"
"514","W93009","NP13 2AB","Aneurin Bevan",9,35,22,0,57,2020,"April","W01001465"
"515","W93009","NP13 2AB","Aneurin Bevan",10,37,29,0,66,2020,"April","W01001465"
"516","W93009","NP13 2AB","Aneurin Bevan",11,36,28,0,64,2020,"April","W01001465"
"517","W93009","NP13 2AB","Aneurin Bevan",12,24,29,0,53,2020,"April","W01001465"
"518","W93009","NP13 2AB","Aneurin Bevan",13,14,28,0,42,2020,"April","W01001465"
"519","W93009","NP13 2AB","Aneurin Bevan",14,26,31,0,57,2020,"April","W01001465"
"520","W93009","NP13 2AB","Aneurin Bevan",15,17,17,0,34,2020,"April","W01001465"
"521","W93009","NP13 2AB","Aneurin Bevan",16,24,21,0,45,2020,"April","W01001465"
"522","W93009","NP13 2AB","Aneurin Bevan",17,19,15,0,34,2020,"April","W01001465"
"523","W93009","NP13 2AB","Aneurin Bevan",18,22,25,0,47,2020,"April","W01001465"
"524","W93009","NP13 2AB","Aneurin Bevan",19,27,25,0,52,2020,"April","W01001465"
"525","W93009","NP13 2AB","Aneurin Bevan",20,26,21,0,47,2020,"April","W01001465"
"526","W93009","NP13 2AB","Aneurin Bevan",21,34,15,0,49,2020,"April","W01001465"
"527","W93009","NP13 2AB","Aneurin Bevan",22,24,26,0,50,2020,"April","W01001465"
"528","W93009","NP13 2AB","Aneurin Bevan",23,25,21,0,46,2020,"April","W01001465"
"529","W93009","NP13 2AB","Aneurin Bevan",24,25,28,0,53,2020,"April","W01001465"
"530","W93009","NP13 2AB","Aneurin Bevan",25,32,37,0,69,2020,"April","W01001465"
"531","W93009","NP13 2AB","Aneurin Bevan",26,31,33,0,64,2020,"April","W01001465"
"532","W93009","NP13 2AB","Aneurin Bevan",27,47,39,0,86,2020,"April","W01001465"
"533","W93009","NP13 2AB","Aneurin Bevan",28,35,29,0,64,2020,"April","W01001465"
"534","W93009","NP13 2AB","Aneurin Bevan",29,26,35,0,61,2020,"April","W01001465"
"535","W93009","NP13 2AB","Aneurin Bevan",30,34,24,0,58,2020,"April","W01001465"
"536","W93009","NP13 2AB","Aneurin Bevan",31,49,35,0,84,2020,"April","W01001465"
"537","W93009","NP13 2AB","Aneurin Bevan",32,42,44,0,86,2020,"April","W01001465"
"538","W93009","NP13 2AB","Aneurin Bevan",33,38,42,0,80,2020,"April","W01001465"
"539","W93009","NP13 2AB","Aneurin Bevan",34,33,36,0,69,2020,"April","W01001465"
"540","W93009","NP13 2AB","Aneurin Bevan",35,32,26,0,58,2020,"April","W01001465"
"541","W93009","NP13 2AB","Aneurin Bevan",36,28,29,0,57,2020,"April","W01001465"
"542","W93009","NP13 2AB","Aneurin Bevan",37,33,19,0,52,2020,"April","W01001465"
"543","W93009","NP13 2AB","Aneurin Bevan",38,24,28,0,52,2020,"April","W01001465"
"544","W93009","NP13 2AB","Aneurin Bevan",39,36,31,0,67,2020,"April","W01001465"
"545","W93009","NP13 2AB","Aneurin Bevan",40,26,24,0,50,2020,"April","W01001465"
"546","W93009","NP13 2AB","Aneurin Bevan",41,25,29,0,54,2020,"April","W01001465"
"547","W93009","NP13 2AB","Aneurin Bevan",42,31,17,0,48,2020,"April","W01001465"
"548","W93009","NP13 2AB","Aneurin Bevan",43,21,20,0,41,2020,"April","W01001465"
"549","W93009","NP13 2AB","Aneurin Bevan",44,21,27,0,48,2020,"April","W01001465"
"550","W93009","NP13 2AB","Aneurin Bevan",45,25,23,0,48,2020,"April","W01001465"
"551","W93009","NP13 2AB","Aneurin Bevan",46,29,33,0,62,2020,"April","W01001465"
"552","W93009","NP13 2AB","Aneurin Bevan",47,35,25,0,60,2020,"April","W01001465"
"553","W93009","NP13 2AB","Aneurin Bevan",48,36,29,0,65,2020,"April","W01001465"
"554","W93009","NP13 2AB","Aneurin Bevan",49,44,30,0,74,2020,"April","W01001465"
"555","W93009","NP13 2AB","Aneurin Bevan",50,43,36,0,79,2020,"April","W01001465"
"556","W93009","NP13 2AB","Aneurin Bevan",51,45,41,0,86,2020,"April","W01001465"
"557","W93009","NP13 2AB","Aneurin Bevan",52,46,39,0,85,2020,"April","W01001465"
"558","W93009","NP13 2AB","Aneurin Bevan",53,40,40,0,80,2020,"April","W01001465"
"559","W93009","NP13 2AB","Aneurin Bevan",54,18,38,0,56,2020,"April","W01001465"
"560","W93009","NP13 2AB","Aneurin Bevan",55,44,32,0,76,2020,"April","W01001465"
"561","W93009","NP13 2AB","Aneurin Bevan",56,31,27,0,58,2020,"April","W01001465"
"562","W93009","NP13 2AB","Aneurin Bevan",57,40,29,0,69,2020,"April","W01001465"
"563","W93009","NP13 2AB","Aneurin Bevan",58,39,35,0,74,2020,"April","W01001465"
